event_id,timestamp,session_id,ordem_na_sessao,pagina_entrada,anonymous_id,usuario_id,identificado,empresa,cnpj_hash,perfil_real,area,pagina,oportunidade_id,categoria,modalidade,enviou_proposta,utm_source,utm_medium,utm_campaign,device,uf,porte_empresa
EV0007251,2026-08-27 14:43:18,anon_c484f4ebb0-S001,1,1,anon_c484f4ebb0,,1,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,aviso_oportunidade,desktop,BA,
EV0007252,2026-08-27 14:45:15,anon_2ad499da99-S018,1,1,anon_2ad499da99,U0079,1,Fornecedor 0079 LTDA,65e24dc6a4384eea,explorador_sem_conversao,interna,painel_oportunidades,,,,0,(direct),(none),,mobile,SE,Medio
EV0007253,2026-08-27 14:45:38,anon_c484f4ebb0-S001,2,0,anon_c484f4ebb0,,1,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0014,valvulas,dispensa_eletronica,0,petronect_crm,email,aviso_oportunidade,desktop,BA,
EV0007254,2026-08-27 14:47:20,anon_2ad499da99-S018,2,0,anon_2ad499da99,U0079,1,Fornecedor 0079 LTDA,65e24dc6a4384eea,explorador_sem_conversao,interna,detalhe_oportunidade,OP-2026-0014,valvulas,dispensa_eletronica,0,(direct),(none),,mobile,SE,Medio
EV0007255,2026-08-27 14:48:42,anon_c484f4ebb0-S001,3,0,anon_c484f4ebb0,,1,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,aviso_oportunidade,desktop,BA,
EV0007256,2026-08-27 14:49:45,anon_c484f4ebb0-S001,4,0,anon_c484f4ebb0,,1,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0014,valvulas,dispensa_eletronica,0,petronect_crm,email,aviso_oportunidade,desktop,BA,
EV0007257,2026-08-27 14:51:01,anon_c484f4ebb0-S001,5,0,anon_c484f4ebb0,,1,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,aviso_oportunidade,desktop,BA,
EV0007258,2026-08-27 14:51:48,anon_2ad499da99-S018,3,0,anon_2ad499da99,U0079,1,Fornecedor 0079 LTDA,65e24dc6a4384eea,explorador_sem_conversao,interna,sala_colaboracao,OP-2026-0014,valvulas,dispensa_eletronica,0,(direct),(none),,mobile,SE,Medio
EV0007259,2026-08-27 14:52:30,anon_c484f4ebb0-S001,6,0,anon_c484f4ebb0,,1,,,anonimo_recorrente,publica,busca_publica,,,,0,petronect_crm,email,aviso_oportunidade,desktop,BA,
EV0007260,2026-08-27 14:53:31,anon_c484f4ebb0-S001,7,0,anon_c484f4ebb0,,1,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,petronect_crm,email,aviso_oportunidade,desktop,BA,
EV0007261,2026-08-27 14:55:06,anon_c484f4ebb0-S001,8,0,anon_c484f4ebb0,,1,,,anonimo_recorrente,publica,busca_publica,,,,0,petronect_crm,email,aviso_oportunidade,desktop,BA,
EV0007262,2026-08-27 15:06:46,anon_b17f072cb9-S006,1,1,anon_b17f072cb9,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0006,epi_seguranca,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,AM,
EV0007263,2026-08-27 15:09:39,anon_b17f072cb9-S006,2,0,anon_b17f072cb9,,0,,,anonimo_recorrente,publica,tenho_interesse,OP-2026-0006,epi_seguranca,pregao_eletronico,0,petronect_crm,email,reengajamento_2026q3,desktop,AM,
EV0007264,2026-08-27 15:22:12,anon_e4390e8d14-S005,1,1,anon_e4390e8d14,,0,,,anonimo_recorrente,publica,home_publica,,,,0,linkedin,social,marca_empregadora,desktop,BA,
EV0007265,2026-08-27 15:23:59,anon_e4390e8d14-S005,2,0,anon_e4390e8d14,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,linkedin,social,marca_empregadora,desktop,BA,
EV0007266,2026-08-27 15:24:21,anon_e4390e8d14-S005,3,0,anon_e4390e8d14,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,desktop,BA,
EV0007267,2026-08-27 15:26:16,anon_e4390e8d14-S005,4,0,anon_e4390e8d14,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,linkedin,social,marca_empregadora,desktop,BA,
EV0007268,2026-08-27 15:27:09,anon_e4390e8d14-S005,5,0,anon_e4390e8d14,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,desktop,BA,
EV0007269,2026-08-27 16:05:13,anon_2ccc6b66e5-S011,1,1,anon_2ccc6b66e5,U0091,1,Fornecedor 0091 LTDA,2cdb797e2f44c441,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,google,organic,,desktop,BA,MEI
EV0007270,2026-08-27 16:06:54,anon_2ccc6b66e5-S011,2,0,anon_2ccc6b66e5,U0091,1,Fornecedor 0091 LTDA,2cdb797e2f44c441,bloqueado_taxa_acesso,interna,detalhe_oportunidade,OP-2026-0031,valvulas,dispensa_eletronica,0,google,organic,,desktop,BA,MEI
EV0007271,2026-08-27 16:13:25,anon_2ccc6b66e5-S011,3,0,anon_2ccc6b66e5,U0091,1,Fornecedor 0091 LTDA,2cdb797e2f44c441,bloqueado_taxa_acesso,interna,painel_oportunidades,,,,0,google,organic,,desktop,BA,MEI
EV0007272,2026-08-27 16:14:05,anon_2ccc6b66e5-S011,4,0,anon_2ccc6b66e5,U0091,1,Fornecedor 0091 LTDA,2cdb797e2f44c441,bloqueado_taxa_acesso,interna,sala_colaboracao,OP-2026-0031,valvulas,dispensa_eletronica,0,google,organic,,desktop,BA,MEI
EV0007273,2026-08-27 16:15:21,anon_f8dd3f487e-S009,1,1,anon_f8dd3f487e,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,petrobras.com.br,referral,,desktop,SP,
EV0007274,2026-08-27 16:17:14,anon_f8dd3f487e-S009,2,0,anon_f8dd3f487e,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0018,bombas_compressores,concorrencia,0,petrobras.com.br,referral,,desktop,SP,
EV0007275,2026-08-27 16:19:15,anon_f8dd3f487e-S009,3,0,anon_f8dd3f487e,,0,,,anonimo_recorrente,publica,tenho_interesse,OP-2026-0018,bombas_compressores,concorrencia,0,petrobras.com.br,referral,,desktop,SP,
EV0007276,2026-08-27 16:19:33,anon_f8dd3f487e-S009,4,0,anon_f8dd3f487e,,1,,,anonimo_recorrente,publica,login,,,,0,petrobras.com.br,referral,,desktop,SP,
EV0007277,2026-08-27 16:21:17,anon_f8dd3f487e-S009,5,0,anon_f8dd3f487e,,1,,,anonimo_recorrente,interna,painel_oportunidades,,,,0,petrobras.com.br,referral,,desktop,SP,
EV0007278,2026-08-27 16:22:24,anon_f8dd3f487e-S009,6,0,anon_f8dd3f487e,,1,,,anonimo_recorrente,interna,detalhe_oportunidade,OP-2026-0018,bombas_compressores,concorrencia,0,petrobras.com.br,referral,,desktop,SP,
EV0007279,2026-08-27 16:27:16,anon_f8dd3f487e-S009,7,0,anon_f8dd3f487e,,1,,,anonimo_recorrente,interna,sala_colaboracao,OP-2026-0018,bombas_compressores,concorrencia,0,petrobras.com.br,referral,,desktop,SP,
EV0007280,2026-08-27 16:33:33,anon_f8dd3f487e-S009,8,0,anon_f8dd3f487e,,1,,,anonimo_recorrente,interna,minhas_participacoes,,,,0,petrobras.com.br,referral,,desktop,SP,
EV0007281,2026-08-27 16:49:33,anon_ba15260718-S007,1,1,anon_ba15260718,,0,,,anonimo_recorrente,publica,avisos,,,,0,(direct),(none),,tablet,RN,
EV0007282,2026-08-27 17:00:12,anon_b17f072cb9-S007,1,1,anon_b17f072cb9,,0,,,anonimo_recorrente,publica,quer_se_cadastrar,,,,0,google,organic,,desktop,AM,
EV0007283,2026-08-27 17:00:46,anon_b17f072cb9-S007,2,0,anon_b17f072cb9,,1,,,anonimo_recorrente,publica,iniciar_identificacao,,,,0,google,organic,,desktop,AM,
EV0007284,2026-08-27 17:01:54,anon_b17f072cb9-S007,3,0,anon_b17f072cb9,,1,,,anonimo_recorrente,interna,cadastro_fornecedor,,,,0,google,organic,,desktop,AM,
EV0007285,2026-08-27 17:05:58,anon_019d8776a0-S008,1,1,anon_019d8776a0,,0,,,anonimo_recorrente,publica,home_publica,,,,0,google,organic,,desktop,SE,
EV0007286,2026-08-27 17:06:43,anon_019d8776a0-S008,2,0,anon_019d8776a0,,0,,,anonimo_recorrente,publica,ajuda_treinamentos,,,,0,google,organic,,desktop,SE,
EV0007287,2026-08-27 17:07:12,anon_019d8776a0-S008,3,0,anon_019d8776a0,,0,,,anonimo_recorrente,publica,home_publica,,,,0,google,organic,,desktop,SE,
EV0007288,2026-08-27 17:08:34,anon_b17f072cb9-S007,4,0,anon_b17f072cb9,,1,,,anonimo_recorrente,interna,cadastro_fornecedor,,,,0,google,organic,,desktop,AM,
EV0007289,2026-08-27 17:09:08,anon_019d8776a0-S008,4,0,anon_019d8776a0,,0,,,anonimo_recorrente,publica,quer_se_cadastrar,,,,0,google,organic,,desktop,SE,
EV0007290,2026-08-27 17:10:09,anon_019d8776a0-S008,5,0,anon_019d8776a0,,0,,,anonimo_recorrente,publica,home_publica,,,,0,google,organic,,desktop,SE,
EV0007291,2026-08-27 17:10:42,anon_019d8776a0-S008,6,0,anon_019d8776a0,,0,,,anonimo_recorrente,publica,avisos,,,,0,google,organic,,desktop,SE,
EV0007292,2026-08-27 17:11:27,anon_b17f072cb9-S007,5,0,anon_b17f072cb9,,1,,,anonimo_recorrente,interna,cadastro_fornecedor,,,,0,google,organic,,desktop,AM,
EV0007293,2026-08-27 17:21:45,anon_b17f072cb9-S007,6,0,anon_b17f072cb9,,1,,,anonimo_recorrente,interna,meus_dados,,,,0,google,organic,,desktop,AM,
EV0007294,2026-08-27 17:22:17,anon_b17f072cb9-S007,7,0,anon_b17f072cb9,,1,,,anonimo_recorrente,interna,painel_oportunidades,,,,0,google,organic,,desktop,AM,
EV0007295,2026-08-27 17:23:10,anon_b17f072cb9-S007,8,0,anon_b17f072cb9,,1,,,anonimo_recorrente,interna,detalhe_oportunidade,OP-2026-0086,servicos_manutencao,concorrencia,0,google,organic,,desktop,AM,
EV0007296,2026-08-27 17:29:14,anon_b17f072cb9-S007,9,0,anon_b17f072cb9,,1,,,anonimo_recorrente,interna,painel_oportunidades,,,,0,google,organic,,desktop,AM,
EV0007297,2026-08-27 17:31:23,anon_b17f072cb9-S007,10,0,anon_b17f072cb9,,1,,,anonimo_recorrente,interna,detalhe_oportunidade,OP-2026-0086,servicos_manutencao,concorrencia,0,google,organic,,desktop,AM,
EV0007298,2026-08-27 17:33:21,anon_b17f072cb9-S007,11,0,anon_b17f072cb9,,1,,,anonimo_recorrente,interna,sala_colaboracao,OP-2026-0086,servicos_manutencao,concorrencia,0,google,organic,,desktop,AM,
EV0007299,2026-08-27 17:36:10,anon_b17f072cb9-S007,12,0,anon_b17f072cb9,,1,,,anonimo_recorrente,interna,detalhe_oportunidade,OP-2026-0086,servicos_manutencao,concorrencia,0,google,organic,,desktop,AM,
EV0007300,2026-08-27 17:41:22,anon_b17f072cb9-S007,13,0,anon_b17f072cb9,,1,,,anonimo_recorrente,interna,painel_oportunidades,,,,0,google,organic,,desktop,AM,
EV0007301,2026-08-27 17:43:26,anon_b17f072cb9-S007,14,0,anon_b17f072cb9,,1,,,anonimo_recorrente,interna,cadastro_fornecedor,,,,0,google,organic,,desktop,AM,
EV0007302,2026-08-27 18:40:30,anon_a13dfa3c12-S001,1,1,anon_a13dfa3c12,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,google,organic,,mobile,PR,
EV0007303,2026-08-27 18:42:12,anon_a13dfa3c12-S001,2,0,anon_a13dfa3c12,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,google,organic,,mobile,PR,
EV0007304,2026-08-27 18:44:08,anon_a13dfa3c12-S001,3,0,anon_a13dfa3c12,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,google,organic,,mobile,PR,
EV0007305,2026-08-27 18:46:55,anon_a13dfa3c12-S001,4,0,anon_a13dfa3c12,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0066,logistica_transporte,pregao_eletronico,0,google,organic,,mobile,PR,
EV0007306,2026-08-27 18:47:47,anon_a13dfa3c12-S001,5,0,anon_a13dfa3c12,,0,,,anonimo_recorrente,publica,tenho_interesse,OP-2026-0066,logistica_transporte,pregao_eletronico,0,google,organic,,mobile,PR,
EV0007307,2026-08-27 18:49:24,anon_a13dfa3c12-S001,6,0,anon_a13dfa3c12,,1,,,anonimo_recorrente,publica,iniciar_identificacao,,,,0,google,organic,,mobile,PR,
EV0007308,2026-08-27 18:50:50,anon_a13dfa3c12-S001,7,0,anon_a13dfa3c12,,1,,,anonimo_recorrente,publica,ajuda_treinamentos,,,,0,google,organic,,mobile,PR,
EV0007309,2026-08-28 07:27:24,anon_8fdcb226ce-S001,1,1,anon_8fdcb226ce,,0,,,anonimo_recorrente,publica,home_publica,,,,0,petrobras.com.br,referral,,desktop,RN,
EV0007310,2026-08-28 07:30:03,anon_8fdcb226ce-S001,2,0,anon_8fdcb226ce,,0,,,anonimo_recorrente,publica,quer_se_cadastrar,,,,0,petrobras.com.br,referral,,desktop,RN,
EV0007311,2026-08-28 07:30:24,anon_8fdcb226ce-S001,3,0,anon_8fdcb226ce,,1,,,anonimo_recorrente,publica,iniciar_identificacao,,,,0,petrobras.com.br,referral,,desktop,RN,
EV0007312,2026-08-28 07:49:47,anon_10b5a47200-S010,1,1,anon_10b5a47200,,0,,,anonimo_recorrente,publica,quer_se_cadastrar,,,,0,google,organic,,desktop,SC,
EV0007313,2026-08-28 08:33:08,anon_51f8ede0ca-S004,1,1,anon_51f8ede0ca,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,
EV0007314,2026-08-28 08:34:30,anon_51f8ede0ca-S004,2,0,anon_51f8ede0ca,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0018,bombas_compressores,concorrencia,0,(direct),(none),,desktop,PE,
EV0007315,2026-08-28 08:37:39,anon_51f8ede0ca-S004,3,0,anon_51f8ede0ca,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,
EV0007316,2026-08-28 08:40:54,anon_51f8ede0ca-S004,4,0,anon_51f8ede0ca,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,
EV0007317,2026-08-28 08:43:10,anon_51f8ede0ca-S004,5,0,anon_51f8ede0ca,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,
EV0007318,2026-08-28 08:45:43,anon_51f8ede0ca-S004,6,0,anon_51f8ede0ca,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0018,bombas_compressores,concorrencia,0,(direct),(none),,desktop,PE,
EV0007319,2026-08-28 08:46:54,anon_51f8ede0ca-S004,7,0,anon_51f8ede0ca,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,
EV0007320,2026-08-28 08:50:04,anon_51f8ede0ca-S004,8,0,anon_51f8ede0ca,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0043,eletrica_instrumentacao,dispensa_eletronica,0,(direct),(none),,desktop,PE,
EV0007321,2026-08-28 08:54:15,anon_51f8ede0ca-S004,9,0,anon_51f8ede0ca,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,
EV0007322,2026-08-28 08:56:12,anon_51f8ede0ca-S004,10,0,anon_51f8ede0ca,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0043,eletrica_instrumentacao,dispensa_eletronica,0,(direct),(none),,desktop,PE,
EV0007323,2026-08-28 09:10:14,anon_1f706c5c56-S019,1,1,anon_1f706c5c56,U0047,1,Fornecedor 0047 LTDA,8fee65b5eeab2544,ativo_convertendo,interna,painel_oportunidades,,,,0,linkedin,social,marca_empregadora,desktop,MG,Medio
EV0007324,2026-08-28 09:10:38,anon_1f706c5c56-S019,2,0,anon_1f706c5c56,U0047,1,Fornecedor 0047 LTDA,8fee65b5eeab2544,ativo_convertendo,interna,meus_dados,,,,0,linkedin,social,marca_empregadora,desktop,MG,Medio
EV0007325,2026-08-28 09:21:12,anon_82138d994c-S017,1,1,anon_82138d994c,,0,,,ativo_convertendo,publica,home_publica,,,,0,google,organic,,desktop,RS,Medio
EV0007326,2026-08-28 09:22:26,anon_82138d994c-S017,2,0,anon_82138d994c,,0,,,ativo_convertendo,publica,lista_oportunidades_publicas,,,,0,google,organic,,desktop,RS,Medio
EV0007327,2026-08-28 09:23:18,anon_4e4baf0f5e-S009,1,1,anon_4e4baf0f5e,,1,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0003,bombas_compressores,concorrencia,0,petronect_crm,email,reengajamento_2026q3,desktop,SC,
EV0007328,2026-08-28 09:29:38,anon_4e4baf0f5e-S009,2,0,anon_4e4baf0f5e,,1,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0018,bombas_compressores,concorrencia,0,petronect_crm,email,reengajamento_2026q3,desktop,SC,
EV0007329,2026-08-28 09:34:44,anon_4e4baf0f5e-S009,3,0,anon_4e4baf0f5e,,1,,,anonimo_recorrente,publica,tenho_interesse,OP-2026-0018,bombas_compressores,concorrencia,0,petronect_crm,email,reengajamento_2026q3,desktop,SC,
EV0007330,2026-08-28 09:35:55,anon_4e4baf0f5e-S009,4,0,anon_4e4baf0f5e,,1,,,anonimo_recorrente,publica,login,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,SC,
EV0007331,2026-08-28 09:37:59,anon_4e4baf0f5e-S009,5,0,anon_4e4baf0f5e,,1,,,anonimo_recorrente,interna,painel_oportunidades,,,,0,petronect_crm,email,reengajamento_2026q3,desktop,SC,
EV0007332,2026-08-28 09:39:43,anon_4e4baf0f5e-S009,6,0,anon_4e4baf0f5e,,1,,,anonimo_recorrente,interna,detalhe_oportunidade,OP-2026-0018,bombas_compressores,concorrencia,0,petronect_crm,email,reengajamento_2026q3,desktop,SC,
EV0007333,2026-08-28 09:45:32,anon_4e4baf0f5e-S009,7,0,anon_4e4baf0f5e,,1,,,anonimo_recorrente,interna,sala_colaboracao,OP-2026-0018,bombas_compressores,concorrencia,0,petronect_crm,email,reengajamento_2026q3,desktop,SC,
EV0007334,2026-08-28 09:58:44,anon_afc775e395-S007,1,1,anon_afc775e395,,0,,,anonimo_recorrente,publica,home_publica,,,,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007335,2026-08-28 09:59:52,anon_afc775e395-S007,2,0,anon_afc775e395,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007336,2026-08-28 10:00:17,anon_afc775e395-S007,3,0,anon_afc775e395,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007337,2026-08-28 10:02:38,anon_afc775e395-S007,4,0,anon_afc775e395,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0066,logistica_transporte,pregao_eletronico,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007338,2026-08-28 10:06:31,anon_afc775e395-S007,5,0,anon_afc775e395,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007339,2026-08-28 10:08:35,anon_afc775e395-S007,6,0,anon_afc775e395,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007340,2026-08-28 10:09:57,anon_afc775e395-S007,7,0,anon_afc775e395,,0,,,anonimo_recorrente,publica,busca_publica,,,,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007341,2026-08-28 10:11:06,anon_afc775e395-S007,8,0,anon_afc775e395,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007342,2026-08-28 10:12:49,anon_afc775e395-S007,9,0,anon_afc775e395,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0066,logistica_transporte,pregao_eletronico,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007343,2026-08-28 10:15:58,anon_afc775e395-S007,10,0,anon_afc775e395,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007344,2026-08-28 10:17:06,anon_afc775e395-S007,11,0,anon_afc775e395,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0066,logistica_transporte,pregao_eletronico,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007345,2026-08-28 10:22:00,anon_afc775e395-S007,12,0,anon_afc775e395,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007346,2026-08-28 10:24:59,anon_afc775e395-S007,13,0,anon_afc775e395,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0066,logistica_transporte,pregao_eletronico,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007347,2026-08-28 10:27:26,anon_afc775e395-S007,14,0,anon_afc775e395,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007348,2026-08-28 10:30:17,anon_afc775e395-S007,15,0,anon_afc775e395,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0066,logistica_transporte,pregao_eletronico,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007349,2026-08-28 10:32:18,anon_8fdcb226ce-S002,1,1,anon_8fdcb226ce,,0,,,anonimo_recorrente,publica,home_publica,,,,0,google,organic,,desktop,RN,
EV0007350,2026-08-28 10:33:20,anon_afc775e395-S007,16,0,anon_afc775e395,,0,,,anonimo_recorrente,publica,tenho_interesse,OP-2026-0066,logistica_transporte,pregao_eletronico,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007351,2026-08-28 10:36:19,anon_afc775e395-S007,17,0,anon_afc775e395,,1,,,anonimo_recorrente,publica,login,,,,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007352,2026-08-28 10:38:53,anon_afc775e395-S007,18,0,anon_afc775e395,,1,,,anonimo_recorrente,interna,painel_oportunidades,,,,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007353,2026-08-28 10:39:47,anon_afc775e395-S007,19,0,anon_afc775e395,,1,,,anonimo_recorrente,interna,detalhe_oportunidade,OP-2026-0066,logistica_transporte,pregao_eletronico,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007354,2026-08-28 10:42:17,anon_f59c10c572-S014,1,1,anon_f59c10c572,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,Pequeno
EV0007355,2026-08-28 10:42:18,anon_afc775e395-S007,20,0,anon_afc775e395,,1,,,anonimo_recorrente,interna,painel_oportunidades,,,,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007356,2026-08-28 10:44:08,anon_373108d448-S005,1,1,anon_373108d448,U0035,1,Fornecedor 0035 LTDA,ad3d24bbd613b8c6,esporadico,interna,painel_oportunidades,,,,0,google,organic,,tablet,RN,Medio
EV0007357,2026-08-28 10:44:41,anon_afc775e395-S007,21,0,anon_afc775e395,,1,,,anonimo_recorrente,interna,detalhe_oportunidade,OP-2026-0066,logistica_transporte,pregao_eletronico,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007358,2026-08-28 10:45:06,anon_f59c10c572-S014,2,0,anon_f59c10c572,,0,,,explorador_sem_conversao,publica,busca_publica,,,,0,(direct),(none),,desktop,PE,Pequeno
EV0007359,2026-08-28 10:46:43,anon_afc775e395-S007,22,0,anon_afc775e395,,1,,,anonimo_recorrente,interna,painel_oportunidades,,,,0,linkedin,social,marca_empregadora,mobile,BA,
EV0007360,2026-08-28 10:47:00,anon_373108d448-S005,2,0,anon_373108d448,U0035,1,Fornecedor 0035 LTDA,ad3d24bbd613b8c6,esporadico,interna,detalhe_oportunidade,OP-2026-0043,eletrica_instrumentacao,dispensa_eletronica,0,google,organic,,tablet,RN,Medio
EV0007361,2026-08-28 10:47:03,anon_f59c10c572-S014,3,0,anon_f59c10c572,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,Pequeno
EV0007362,2026-08-28 10:47:55,anon_f59c10c572-S014,4,0,anon_f59c10c572,,0,,,explorador_sem_conversao,publica,detalhe_oportunidade_publica,OP-2026-0003,bombas_compressores,concorrencia,0,(direct),(none),,desktop,PE,Pequeno
EV0007363,2026-08-28 10:49:40,anon_f59c10c572-S014,5,0,anon_f59c10c572,,0,,,explorador_sem_conversao,publica,lista_oportunidades_publicas,,,,0,(direct),(none),,desktop,PE,Pequeno
EV0007364,2026-08-28 10:50:55,anon_373108d448-S005,3,0,anon_373108d448,U0035,1,Fornecedor 0035 LTDA,ad3d24bbd613b8c6,esporadico,interna,sala_colaboracao,OP-2026-0043,eletrica_instrumentacao,dispensa_eletronica,0,google,organic,,tablet,RN,Medio
EV0007365,2026-08-28 10:52:24,anon_373108d448-S005,4,0,anon_373108d448,U0035,1,Fornecedor 0035 LTDA,ad3d24bbd613b8c6,esporadico,interna,painel_oportunidades,,,,0,google,organic,,tablet,RN,Medio
EV0007366,2026-08-28 10:53:02,anon_373108d448-S005,5,0,anon_373108d448,U0035,1,Fornecedor 0035 LTDA,ad3d24bbd613b8c6,esporadico,interna,detalhe_oportunidade,OP-2026-0043,eletrica_instrumentacao,dispensa_eletronica,0,google,organic,,tablet,RN,Medio
EV0007367,2026-08-28 11:00:24,anon_373108d448-S005,6,0,anon_373108d448,U0035,1,Fornecedor 0035 LTDA,ad3d24bbd613b8c6,esporadico,interna,sala_colaboracao,OP-2026-0043,eletrica_instrumentacao,dispensa_eletronica,0,google,organic,,tablet,RN,Medio
EV0007368,2026-08-28 11:17:33,anon_33fc31a597-S010,1,1,anon_33fc31a597,,0,,,anonimo_recorrente,publica,lista_oportunidades_publicas,,,,0,petrobras.com.br,referral,,desktop,ES,
EV0007369,2026-08-28 11:19:57,anon_33fc31a597-S010,2,0,anon_33fc31a597,,0,,,anonimo_recorrente,publica,detalhe_oportunidade_publica,OP-2026-0061,valvulas,dispensa_eletronica,0,petrobras.com.br,referral,,desktop,ES,
EV0007370,2026-08-28 11:35:55,anon_9b4b3a9a83-S001,1,1,anon_9b4b3a9a83,,0,,,bloqueado_taxa_acesso,publica,quer_se_cadastrar,,,,0,google,organic,,desktop,MG,Medio
EV0007371,2026-08-28 11:36:50,anon_b008601833-S006,1,1,anon_b008601833,U0086,1,Fornecedor 0086 LTDA,4f2a19aab03baf14,explorador_sem_conversao,interna,painel_oportunidades,,,,0,google,cpc,fornecedores_oleo_gas,mobile,ES,Pequeno
EV0007372,2026-08-28 11:37:30,anon_99fc04a168-S021,1,1,anon_99fc04a168,U0111,1,Fornecedor 0111 LTDA,f91f581a422a5e7d,ativo_convertendo,interna,painel_oportunidades,,,,0,petronect_crm,email,aviso_oportunidade,mobile,RS,Medio
EV0007373,2026-08-28 11:38:05,anon_99fc04a168-S021,2,0,anon_99fc04a168,U0111,1,Fornecedor 0111 LTDA,f91f581a422a5e7d,ativo_convertendo,interna,detalhe_oportunidade,OP-2026-0014,valvulas,dispensa_eletronica,0,petronect_crm,email,aviso_oportunidade,mobile,RS,Medio
